"","sites","half.time","jama"
"1","ES-LJu",111,0.66501895474761
"2","ES-LJu",112,0.662484451338441
"3","ES-LJu",113,0.660333364873102
"4","ES-LJu",114,0.658297729408901
"5","ES-LJu",115,0.655868703501306
"6","ES-LJu",116,0.653331915197939
"7","ES-LJu",117,0.651476360152016
"8","ES-LJu",118,0.649321353594812
