"","sites","half.time","jama"
"1","ES-LJu",336,0.461844907366896
"2","ES-LJu",337,0.461437267173332
"3","ES-LJu",338,0.461052310303836
"4","ES-LJu",339,0.460562272630712
"5","ES-LJu",340,0.4602290626588
"6","ES-LJu",341,0.459792452851098
"7","ES-LJu",342,0.45944143420974
"8","ES-LJu",343,0.458479493075089
