"","sites","half.time","jama"
"1","US-Ha1",10,0.33434785839163
"2","US-PFa",10,0.634046786993025
"3","BE-Bra",10,0.397123961571863
"4","BE-Vie",10,0.396937493087704
"5","DE-Tha",10,0.301772015740786
"6","DK-Sor",10,0.0650409028814073
"7","FI-Hyy",10,0.207706771950453
"8","IT-Col",10,0.392046275297835
"9","NL-Loo",10,0.500750538589207
"10","CH-Dav",10,0.178805883258627
"11","RU-Fyo",10,0.49961617999306
"12","US-NR1",10,0.54973740166704
"13","IT-Ren",10,0.465827720943306
"14","US-MMS",10,0.222399824383702
"15","US-WCr",10,0.512776817386418
"16","CA-Man",10,0.269623311737208
"17","DK-ZaH",10,0.328155338388811
"18","FR-Pue",10,0.462975385608496
"19","US-Los",10,0.335112614119748
"20","US-UMB",10,0.299507039712304
"21","US-Var",10,0.836559849081272
"22","AU-How",10,0.225638814465117
"23","AU-Tum",10,0.366009002492959
"24","FI-Sod",10,0.63536152894552
"25","IT-SRo",10,0.80309072867502
"26","US-Syv",10,0.782785990422087
"27","US-Ton",10,0.463889772005926
"28","ZA-Kru",10,0.58539959283724
"29","DE-Hai",10,0.327722637580987
"30","FR-LBr",10,0.35702336991741
"31","IT-Cpz",10,0.578344655788984
"32","US-Me2",10,0.301010039460949
"33","IT-Lav",10,0.543941403922516
"34","RU-Cok",10,0.56262750315478
"35","AT-Neu",10,0.528657147047044
"36","CH-Lae",10,0.379342791046942
"37","DE-Gri",10,0.0792197909713792
"38","GF-Guy",10,0.712632255489004
"39","IT-MBo",10,0.41380294060732
"40","IT-Noe",10,0.714133369051296
"41","IT-Ro2",10,0.267615773624029
"42","US-Blo",10,0.288113833675363
"43","US-GLE",10,0.749715407352083
"44","US-SRM",10,0.712875276165032
"45","US-Wkg",10,0.391008589862962
"46","BR-Sa1",10,0.573808869574514
"47","CH-Cha",10,0.823334079050057
"48","CH-Fru",10,0.541765553842198
"49","FR-Fon",10,0.129303457448641
"50","CZ-wet",10,0.0505854023276387
"51","IT-Ro1",10,0.799938984480359
"52","US-Ha1",11,0.370701814997057
"53","US-PFa",11,0.665039934108771
"54","BE-Bra",11,0.443375319226471
"55","BE-Vie",11,0.43308083256679
"56","DE-Tha",11,0.325484709275181
"57","DK-Sor",11,0.07542005532313
"58","FI-Hyy",11,0.225666182078074
"59","IT-Col",11,0.410161639288468
"60","NL-Loo",11,0.520526126783216
"61","CH-Dav",11,0.194354172592801
"62","RU-Fyo",11,0.517649515414412
"63","US-NR1",11,0.587322588992031
"64","IT-Ren",11,0.498919495803091
"65","US-MMS",11,0.224235095869962
"66","US-WCr",11,0.524561195595003
"67","CA-Man",11,0.287658606312146
"68","DK-ZaH",11,0.344258226882497
"69","FR-Pue",11,0.466684867760295
"70","US-Los",11,0.370945554101236
"71","US-UMB",11,0.312597745786373
"72","US-Var",11,0.840512201920555
"73","AU-How",11,0.261975274010871
"74","AU-Tum",11,0.391141622240743
"75","FI-Sod",11,0.649094152341482
"76","IT-SRo",11,0.796701894610945
"77","US-Syv",11,0.792252969977356
"78","US-Ton",11,0.478219050039627
"79","ZA-Kru",11,0.613825196057849
"80","DE-Hai",11,0.351687673681997
"81","FR-LBr",11,0.369041469604295
"82","IT-Cpz",11,0.552348281260557
"83","US-Me2",11,0.284679739829674
"84","IT-Lav",11,0.520298564685393
"85","RU-Cok",11,0.576068772775749
"86","AT-Neu",11,0.528394110444772
"87","CH-Lae",11,0.409073850161277
"88","DE-Gri",11,0.0622662195375329
"89","GF-Guy",11,0.700413873296459
"90","IT-MBo",11,0.403884124336216
"91","IT-Noe",11,0.713088213100445
"92","IT-Ro2",11,0.258173505445844
"93","US-Blo",11,0.326873584087302
"94","US-GLE",11,0.776936426208942
"95","US-SRM",11,0.730399467892938
"96","US-Wkg",11,0.405719658649674
"97","BR-Sa1",11,0.58525057019027
"98","CH-Cha",11,0.838117872322325
"99","CH-Fru",11,0.561521394787095
"100","FR-Fon",11,0.107421827580541
"101","CZ-wet",11,0.0638639001966476
"102","IT-Ro1",11,0.802453616900299
"103","US-Ha1",12,0.40449803282154
"104","US-PFa",12,0.693132312309079
"105","BE-Bra",12,0.488168987247555
"106","BE-Vie",12,0.46819333079047
"107","DE-Tha",12,0.349794438298912
"108","DK-Sor",12,0.0827081582689657
"109","FI-Hyy",12,0.241652631718196
"110","IT-Col",12,0.427938796823597
"111","NL-Loo",12,0.537622803921376
"112","CH-Dav",12,0.212855905020198
"113","RU-Fyo",12,0.534779415394874
"114","US-NR1",12,0.620909827389989
"115","IT-Ren",12,0.529892110001757
"116","US-MMS",12,0.227099379560658
"117","US-WCr",12,0.536424539472503
"118","CA-Man",12,0.305233824081346
"119","DK-ZaH",12,0.35841893729943
"120","FR-Pue",12,0.469900303919152
"121","US-Los",12,0.406534798022065
"122","US-UMB",12,0.326188286900635
"123","US-Var",12,0.843784782826842
"124","AU-How",12,0.30003467695213
"125","AU-Tum",12,0.419400506365916
"126","FI-Sod",12,0.661724247437535
"127","IT-SRo",12,0.788611247453324
"128","US-Syv",12,0.800903581076951
"129","US-Ton",12,0.49105021920354
"130","ZA-Kru",12,0.641088286825909
"131","DE-Hai",12,0.375162392336278
"132","FR-LBr",12,0.381534332617388
"133","IT-Cpz",12,0.527686146606509
"134","US-Me2",12,0.26804559256534
"135","IT-Lav",12,0.497564732555492
"136","RU-Cok",12,0.589401525318099
"137","AT-Neu",12,0.528312883057349
"138","CH-Lae",12,0.436751410107237
"139","DE-Gri",12,0.049612811026427
"140","GF-Guy",12,0.686786700113552
"141","IT-MBo",12,0.394177012079323
"142","IT-Noe",12,0.711764992819338
"143","IT-Ro2",12,0.248773402366679
"144","US-Blo",12,0.36409230535742
"145","US-GLE",12,0.800790263260326
"146","US-SRM",12,0.745370159298476
"147","US-Wkg",12,0.415973069058017
"148","BR-Sa1",12,0.594081925776928
"149","CH-Cha",12,0.851100612626086
"150","CH-Fru",12,0.579636888099999
"151","FR-Fon",12,0.089239120423799
"152","CZ-wet",12,0.0794188170113333
"153","IT-Ro1",12,0.803257782892731
"154","US-Ha1",13,0.438225338405341
"155","US-PFa",13,0.718329560084024
"156","BE-Bra",13,0.529749778076044
"157","BE-Vie",13,0.501840509541143
"158","DE-Tha",13,0.372797022768579
"159","DK-Sor",13,0.0977207272933476
"160","FI-Hyy",13,0.257737538808079
"161","IT-Col",13,0.444812981983299
"162","NL-Loo",13,0.554969361104192
"163","CH-Dav",13,0.234017405889038
"164","RU-Fyo",13,0.551677240566739
"165","US-NR1",13,0.651176770937826
"166","IT-Ren",13,0.558761983136141
"167","US-MMS",13,0.228671616786226
"168","US-WCr",13,0.547017721365031
"169","CA-Man",13,0.32328680961874
"170","DK-ZaH",13,0.370424025699047
"171","FR-Pue",13,0.471172600649151
"172","US-Los",13,0.439224896433183
"173","US-UMB",13,0.338225255447802
"174","US-Var",13,0.846507459326121
"175","AU-How",13,0.335761226321817
"176","AU-Tum",13,0.438728271333304
"177","FI-Sod",13,0.673290540157907
"178","IT-SRo",13,0.779793804389899
"179","US-Syv",13,0.809411231314565
"180","US-Ton",13,0.501081318709876
"181","ZA-Kru",13,0.666284917000468
"182","DE-Hai",13,0.398989178522796
"183","FR-LBr",13,0.394416986852126
"184","IT-Cpz",13,0.504007508299951
"185","US-Me2",13,0.251006152662005
"186","IT-Lav",13,0.475394926096454
"187","RU-Cok",13,0.601615833729386
"188","AT-Neu",13,0.527222841608734
"189","CH-Lae",13,0.462537668628694
"190","DE-Gri",13,0.0401549480223934
"191","GF-Guy",13,0.671818473322064
"192","IT-MBo",13,0.38467483051415
"193","IT-Noe",13,0.713161832861597
"194","IT-Ro2",13,0.248102674839135
"195","US-Blo",13,0.399062013436129
"196","US-GLE",13,0.821604666686979
"197","US-SRM",13,0.757857105677283
"198","US-Wkg",13,0.426825927408834
"199","BR-Sa1",13,0.599165242648475
"200","CH-Cha",13,0.863483671210739
"201","CH-Fru",13,0.59747100205561
"202","FR-Fon",13,0.070869432639369
"203","CZ-wet",13,0.0944624452447298
"204","IT-Ro1",13,0.802146471644994
"205","US-Ha1",14,0.468613816419929
"206","US-PFa",14,0.7413990561317
"207","BE-Bra",14,0.569872911076855
"208","BE-Vie",14,0.534007682310814
"209","DE-Tha",14,0.399103179520802
"210","DK-Sor",14,0.109615720806428
"211","FI-Hyy",14,0.272542648583471
"212","IT-Col",14,0.460687143487609
"213","NL-Loo",14,0.57138743839733
"214","CH-Dav",14,0.256148766247538
"215","RU-Fyo",14,0.567652688053563
"216","US-NR1",14,0.678442072625717
"217","IT-Ren",14,0.585903256197179
"218","US-MMS",14,0.230747300077818
"219","US-WCr",14,0.558844642559155
"220","CA-Man",14,0.339633183096172
"221","DK-ZaH",14,0.380634689819567
"222","FR-Pue",14,0.471732825249707
"223","US-Los",14,0.473104954337947
"224","US-UMB",14,0.348570159732885
"225","US-Var",14,0.848928584229074
"226","AU-How",14,0.369084611096327
"227","AU-Tum",14,0.461919893236903
"228","FI-Sod",14,0.684964274616655
"229","IT-SRo",14,0.771539711228406
"230","US-Syv",14,0.817478514721545
"231","US-Ton",14,0.511731008067253
"232","ZA-Kru",14,0.688366886948766
"233","DE-Hai",14,0.422971785160511
"234","FR-LBr",14,0.407100823075086
"235","IT-Cpz",14,0.480913877709519
"236","US-Me2",14,0.233213935222855
"237","IT-Lav",14,0.452892281639924
"238","RU-Cok",14,0.612389679935017
"239","AT-Neu",14,0.526792814216041
"240","CH-Lae",14,0.487383617396438
"241","DE-Gri",14,0.0369318245855124
"242","GF-Guy",14,0.655418261052062
"243","IT-MBo",14,0.374358731257443
"244","IT-Noe",14,0.71059528712029
"245","IT-Ro2",14,0.237394741368795
"246","US-Blo",14,0.432063634651862
"247","US-GLE",14,0.839724384244007
"248","US-SRM",14,0.768480758631745
"249","US-Wkg",14,0.434731893712755
"250","BR-Sa1",14,0.608758199848679
"251","CH-Cha",14,0.874975598171037
"252","CH-Fru",14,0.614491549605863
"253","FR-Fon",14,0.0547359928680888
"254","CZ-wet",14,0.109727015398065
"255","IT-Ro1",14,0.799110568255649
"256","US-Ha1",15,0.496428801567708
"257","US-PFa",15,0.761912897950958
"258","BE-Bra",15,0.606273210694619
"259","BE-Vie",15,0.564589847566981
"260","DE-Tha",15,0.422570994141366
"261","DK-Sor",15,0.118464938898472
"262","FI-Hyy",15,0.287576769799949
"263","IT-Col",15,0.47613939530016
"264","NL-Loo",15,0.586514174863957
"265","CH-Dav",15,0.279237442650911
"266","RU-Fyo",15,0.583633569124247
"267","US-NR1",15,0.702683072894908
"268","IT-Ren",15,0.611658538552194
"269","US-MMS",15,0.233617102575208
"270","US-WCr",15,0.569683164713272
"271","CA-Man",15,0.356686933585649
"272","DK-ZaH",15,0.39014035448004
"273","FR-Pue",15,0.472218035424079
"274","US-Los",15,0.508550010915521
"275","US-UMB",15,0.358045588002454
"276","US-Var",15,0.851025075326539
"277","AU-How",15,0.401048812633655
"278","AU-Tum",15,0.483123566304123
"279","FI-Sod",15,0.69527952438198
"280","IT-SRo",15,0.760379673367283
"281","US-Syv",15,0.825417984923923
"282","US-Ton",15,0.520445095094446
"283","ZA-Kru",15,0.709981023127562
"284","DE-Hai",15,0.445867076638422
"285","FR-LBr",15,0.419811222973867
"286","IT-Cpz",15,0.459582365275774
"287","US-Me2",15,0.215256351397312
"288","IT-Lav",15,0.429440018805345
"289","RU-Cok",15,0.62321057866112
"290","AT-Neu",15,0.526361816720154
"291","CH-Lae",15,0.509437094850661
"292","DE-Gri",15,0.0370934432140174
"293","GF-Guy",15,0.638051526052444
"294","IT-MBo",15,0.364193429979983
"295","IT-Noe",15,0.708289395130391
"296","IT-Ro2",15,0.235713837969817
"297","US-Blo",15,0.462613988367275
"298","US-GLE",15,0.855523216731963
"299","US-SRM",15,0.77758413683861
"300","US-Wkg",15,0.443992803287351
"301","BR-Sa1",15,0.6125794624631
"302","CH-Cha",15,0.884263227041194
"303","CH-Fru",15,0.630530622103452
"304","FR-Fon",15,0.0397664716351239
"305","CZ-wet",15,0.124596535496346
"306","IT-Ro1",15,0.794061489441101
"307","US-Ha1",16,0.522594644235097
"308","US-PFa",16,0.780278132327305
"309","BE-Bra",16,0.639525802990485
"310","BE-Vie",16,0.59305243780904
"311","DE-Tha",16,0.444797805621079
"312","DK-Sor",16,0.132144777897412
"313","FI-Hyy",16,0.301549169077025
"314","IT-Col",16,0.490236190206958
"315","NL-Loo",16,0.601711719074587
"316","CH-Dav",16,0.303021164613772
"317","RU-Fyo",16,0.597587614829409
"318","US-NR1",16,0.724338438561444
"319","IT-Ren",16,0.63562966544938
"320","US-MMS",16,0.238170117894678
"321","US-WCr",16,0.580195408716721
"322","CA-Man",16,0.373558282530215
"323","DK-ZaH",16,0.398570169342905
"324","FR-Pue",16,0.471215789250136
"325","US-Los",16,0.539138008668797
"326","US-UMB",16,0.368589510768902
"327","US-Var",16,0.852945078710874
"328","AU-How",16,0.430664901819969
"329","AU-Tum",16,0.500668402513247
"330","FI-Sod",16,0.705123948068899
"331","IT-SRo",16,0.75128241460416
"332","US-Syv",16,0.832958568311855
"333","US-Ton",16,0.52870378639557
"334","ZA-Kru",16,0.729731170809911
"335","DE-Hai",16,0.468929472562321
"336","FR-LBr",16,0.432219640895489
"337","IT-Cpz",16,0.437574922442592
"338","US-Me2",16,0.197237342085942
"339","IT-Lav",16,0.406290441634693
"340","RU-Cok",16,0.633666966524027
"341","AT-Neu",16,0.5258532478479
"342","CH-Lae",16,0.529111078816508
"343","DE-Gri",16,0.0478778983843531
"344","GF-Guy",16,0.620007145642333
"345","IT-MBo",16,0.352904966640389
"346","IT-Noe",16,0.706757932313137
"347","IT-Ro2",16,0.226951421217911
"348","US-Blo",16,0.491749297868639
"349","US-GLE",16,0.869040340476012
"350","US-SRM",16,0.785249237940787
"351","US-Wkg",16,0.45165259889456
"352","BR-Sa1",16,0.622836057404949
"353","CH-Cha",16,0.893374641381245
"354","CH-Fru",16,0.645718360749071
"355","FR-Fon",16,0.0283735519645037
"356","CZ-wet",16,0.138596384357078
"357","IT-Ro1",16,0.787093154814955
