"","sites","half.time","jama"
"1","US-Ha1",82,0.80125467627694
"2","US-PFa",82,0.94175210614184
"3","BE-Bra",82,0.928376188899702
"4","BE-Vie",82,0.891827034065387
"5","DE-Tha",82,0.864078111700788
"6","DK-Sor",82,0.475816467445846
"7","FI-Hyy",82,0.648388857085103
"8","IT-Col",82,0.710717592794231
"9","NL-Loo",82,0.837374495169927
"10","CH-Dav",82,0.833617411863254
"11","RU-Fyo",82,0.86452633368204
"12","US-NR1",82,0.934770269461055
"13","IT-Ren",82,0.914110819811639
"14","US-MMS",82,0.614274658693358
"15","US-WCr",82,0.867277234976815
"16","CA-Man",82,0.821327728109474
"17","DK-ZaH",82,0.635876834949305
"18","FR-Pue",82,0.488996882417819
"19","US-Los",82,0.926693391470172
"20","US-UMB",82,0.652515239132482
"21","US-Var",82,0.754103618616822
"22","AU-How",82,0.784166819071209
"23","AU-Tum",82,0.648884860698563
"24","FI-Sod",82,0.949608199393514
"25","IT-SRo",82,0.235888231885144
"26","US-Syv",82,0.947168778379724
"27","US-Ton",82,0.514748211730321
"28","ZA-Kru",82,0.911975347657597
"29","DE-Hai",82,0.879387049921067
"30","FR-LBr",82,0.677727860081473
"31","IT-Cpz",82,0.620905842673069
"32","US-Me2",82,0.616605897642084
"33","IT-Lav",82,0.34116140566032
"34","RU-Cok",82,0.863710646903476
"35","AT-Neu",82,0.605408065778401
"36","CH-Lae",82,0.793472363975416
"37","DE-Gri",82,0.461024349847016
"38","GF-Guy",82,0.149253999511828
"39","IT-MBo",82,0.309795804554352
"40","IT-Noe",82,0.353367455154512
"41","IT-Ro2",82,0.35203374393571
"42","US-Blo",82,0.783535803158482
"43","US-GLE",82,0.933384969450489
"44","US-SRM",82,0.864918023278195
"45","US-Wkg",82,0.671636041955767
"46","BR-Sa1",82,0.553135110772841
"47","CH-Cha",82,0.968577261315108
"48","CH-Fru",82,0.898510938723872
"49","FR-Fon",82,0.489501028364229
"50","CZ-wet",82,0.518859119173137
"51","IT-Ro1",82,0.349648474361531
"52","US-Ha1",83,0.800462950389521
"53","US-PFa",83,0.941440281927131
"54","BE-Bra",83,0.928330593837537
"55","BE-Vie",83,0.891418333831372
"56","DE-Tha",83,0.864753071836768
"57","DK-Sor",83,0.477882638659114
"58","FI-Hyy",83,0.648950202964275
"59","IT-Col",83,0.710718615896743
"60","NL-Loo",83,0.836998992721944
"61","CH-Dav",83,0.83452137787774
"62","RU-Fyo",83,0.865090888736488
"63","US-NR1",83,0.934510673656577
"64","IT-Ren",83,0.9139922419486
"65","US-MMS",83,0.615393992839008
"66","US-WCr",83,0.867366987511783
"67","CA-Man",83,0.823204927199459
