"","sites","half.time","jama"
"1","US-Ha1",206,0.620400287318938
"2","US-PFa",206,0.848344516274952
"3","BE-Bra",206,0.87434879998011
"4","BE-Vie",206,0.790379294569332
"5","DE-Tha",206,0.783752982640167
"6","DK-Sor",206,0.475365988944793
"7","FI-Hyy",206,0.604297708596282
"8","IT-Col",206,0.634586678491643
"9","NL-Loo",206,0.691817672025851
"10","CH-Dav",206,0.812521693393115
"11","RU-Fyo",206,0.80411643159685
"12","US-NR1",206,0.848620176040713
"13","IT-Ren",206,0.83893450569058
"14","US-MMS",206,0.574228326835639
"15","US-WCr",206,0.666832910776721
"16","CA-Man",206,0.7154498941176
"17","DK-ZaH",206,0.306020731195705
"18","FR-Pue",206,0.57084435849172
"19","US-Los",206,0.847158396294539
"20","US-UMB",206,0.616364621297675
"21","US-Var",206,0.538210659338155
"22","AU-How",206,0.675626224850767
"23","AU-Tum",206,0.349891514913336
"24","FI-Sod",206,0.663765488319071
"25","IT-SRo",206,0.196047130200156
"26","US-Syv",206,0.861833906063903
"27","US-Ton",206,0.386052433064421
"28","ZA-Kru",206,0.822278261022035
"29","DE-Hai",206,0.721201692618754
"30","FR-LBr",206,0.049715632967682
"31","IT-Cpz",206,0.793834710674567
"32","US-Me2",206,0.647166881828018
"33","IT-Lav",206,0.349499795544615
"34","RU-Cok",206,0.258547616889784
"35","AT-Neu",206,0.528776315578635
"36","CH-Lae",206,0.65672876154108
"37","DE-Gri",206,0.28294449965103
"38","GF-Guy",206,0.0607114097762095
"39","IT-MBo",206,0.470245426315677
"40","IT-Noe",206,0.157070226396658
"41","IT-Ro2",206,0.266064186681523
"42","US-Blo",206,0.789143460385556
"43","US-GLE",206,0.859343334612674
"44","US-SRM",206,0.841601250238026
"45","US-Wkg",206,0.587628376147745
"46","BR-Sa1",206,-0.104923703668916
"47","CH-Cha",206,0.818799736089388
"48","CH-Fru",206,0.76630672852981
"49","FR-Fon",206,0.55414889989313
"50","CZ-wet",206,0.553560385261211
"51","IT-Ro1",206,0.157600216934673
"52","US-Ha1",207,0.618748339056947
"53","US-PFa",207,0.847319732015087
"54","BE-Bra",207,0.873833614809953
"55","BE-Vie",207,0.789576369738694
"56","DE-Tha",207,0.783000295323748
"57","DK-Sor",207,0.474842854613159
"58","FI-Hyy",207,0.603517422351061
"59","IT-Col",207,0.633661199252584
"60","NL-Loo",207,0.690338970920906
"61","CH-Dav",207,0.81191192684572
"62","RU-Fyo",207,0.803194745029413
"63","US-NR1",207,0.847756189641946
"64","IT-Ren",207,0.837989391697958
"65","US-MMS",207,0.573782392096308
"66","US-WCr",207,0.66451626245333
"67","CA-Man",207,0.712305800492169
"68","DK-ZaH",207,0.306143831021127
"69","FR-Pue",207,0.570208256748895
"70","US-Los",207,0.846326471178552
"71","US-UMB",207,0.615541082165202
"72","US-Var",207,0.537214391952069
"73","AU-How",207,0.674622496496682
"74","AU-Tum",207,0.336429764489243
"75","FI-Sod",207,0.659967981154614
"76","IT-SRo",207,0.196175944974372
"77","US-Syv",207,0.860855208791901
"78","US-Ton",207,0.386288533778087
"79","ZA-Kru",207,0.821405736693176
"80","DE-Hai",207,0.719761386399183
"81","FR-LBr",207,0.0332812718781639
"82","IT-Cpz",207,0.794637855772357
"83","US-Me2",207,0.64704982403774
"84","IT-Lav",207,0.349129742926526
"85","RU-Cok",207,0.25796009964196
"86","AT-Neu",207,0.527234802412739
"87","CH-Lae",207,0.655306606153764
"88","DE-Gri",207,0.282540327364637
"89","GF-Guy",207,0.0249004751151363
"90","IT-MBo",207,0.470511053949682
"91","IT-Noe",207,0.155863912856782
"92","IT-Ro2",207,0.262421408588104
"93","US-Blo",207,0.789015109629957
"94","US-GLE",207,0.858566519967099
"95","US-SRM",207,0.84098181172634
"96","US-Wkg",207,0.58684671470205
