"","sites","half.time","jama"
"1","US-Ha1",300,0.493302286683411
"2","US-PFa",300,0.735506696400718
"3","BE-Bra",300,0.816421904297924
"4","BE-Vie",300,0.706456263260808
"5","DE-Tha",300,0.699126446400849
"6","DK-Sor",300,0.430213259488001
"7","FI-Hyy",300,0.529724158654871
"8","IT-Col",300,0.557736921228917
"9","NL-Loo",300,0.558838016417395
"10","CH-Dav",300,0.742465558051187
"11","RU-Fyo",300,0.692894629824635
"12","US-NR1",300,0.771204332636041
"13","IT-Ren",300,0.746405948278256
"14","US-MMS",300,0.519467757919674
"15","US-WCr",300,0.462168545534129
"16","CA-Man",300,0.464344400720876
"17","DK-ZaH",300,0.301223730980575
"18","FR-Pue",300,0.486628532553279
"19","US-Los",300,0.769013706597064
"20","US-UMB",300,0.527862660804006
"21","US-Var",300,0.495282417062314
"22","AU-How",300,0.588339769378486
"23","AU-Tum",300,0.11072090955544
"24","FI-Sod",300,0.382658172923601
"25","IT-SRo",300,0.216661064219506
"26","US-Syv",300,0.761103119267396
"27","US-Ton",300,0.386487039518281
"28","ZA-Kru",300,0.730532052493292
"29","DE-Hai",300,0.584511124498436
"30","FR-LBr",300,0.161324747497889
"31","IT-Cpz",300,0.80248306350821
"32","US-Me2",300,0.591871693843853
"33","IT-Lav",300,0.286250812466265
"34","RU-Cok",300,0.274292434725017
"35","AT-Neu",300,0.43490237114637
"36","CH-Lae",300,0.534611831414562
"37","DE-Gri",300,0.208946479006697
"38","GF-Guy",300,0.0125706107303513
"39","IT-MBo",300,0.476337999024582
"40","IT-Noe",300,0.127321026239558
"41","IT-Ro2",300,0.175265127054202
"42","US-Blo",300,0.760471247117131
"43","US-GLE",300,0.798185993268315
"44","US-SRM",300,0.791511450206667
"45","US-Wkg",300,0.532842344554447
"46","BR-Sa1",300,0.132632022370471
"47","CH-Cha",300,0.670932581714157
"48","CH-Fru",300,0.630459440523639
"49","FR-Fon",300,0.546325758613293
"50","CZ-wet",300,0.512458115964859
"51","IT-Ro1",300,0.137660832752579
"52","US-Ha1",301,0.492119690161779
"53","US-PFa",301,0.73414243499959
"54","BE-Bra",301,0.815874113230904
"55","BE-Vie",301,0.705745848972735
"56","DE-Tha",301,0.69801995616699
"57","DK-Sor",301,0.429651468704079
"58","FI-Hyy",301,0.528895862000343
"59","IT-Col",301,0.556226338494851
"60","NL-Loo",301,0.557602245055487
"61","CH-Dav",301,0.741791749961058
"62","RU-Fyo",301,0.691380808216361
"63","US-NR1",301,0.770313720286115
"64","IT-Ren",301,0.74522002153428
"65","US-MMS",301,0.519817852003799
"66","US-WCr",301,0.460280873883537
"67","CA-Man",301,0.462763672951169
"68","DK-ZaH",301,0.30155220333381
"69","FR-Pue",301,0.485297465972032
"70","US-Los",301,0.76821210851899
"71","US-UMB",301,0.526884663835114
"72","US-Var",301,0.495092766954057
"73","AU-How",301,0.587571309064395
"74","AU-Tum",301,0.105230623869372
"75","FI-Sod",301,0.380481589382596
"76","IT-SRo",301,0.217793535515834
"77","US-Syv",301,0.760052486792275
"78","US-Ton",301,0.386351083357871
"79","ZA-Kru",301,0.730135303073151
"80","DE-Hai",301,0.583073684625715
"81","FR-LBr",301,0.163251101898117
"82","IT-Cpz",301,0.802443416631658
"83","US-Me2",301,0.591441342386038
"84","IT-Lav",301,0.284550947787976
"85","RU-Cok",301,0.274487117240613
"86","AT-Neu",301,0.433772142320479
"87","CH-Lae",301,0.533375248341985
"88","DE-Gri",301,0.208325716111242
"89","GF-Guy",301,0.0202714742283594
"90","IT-MBo",301,0.476279660185805
"91","IT-Noe",301,0.127767386746478
"92","IT-Ro2",301,0.173434429417461
"93","US-Blo",301,0.761510366100668
"94","US-GLE",301,0.797216002225248
"95","US-SRM",301,0.79103833857106
"96","US-Wkg",301,0.532197088615422
"97","BR-Sa1",301,0.136157638319812
"98","CH-Cha",301,0.669523466096756
"99","CH-Fru",301,0.630059182588539
"100","FR-Fon",301,0.545694440243487
"101","CZ-wet",301,0.512353539894636
"102","IT-Ro1",301,0.137616920352095
"103","US-Ha1",302,0.490721701454213
"104","US-PFa",302,0.732736689304424
"105","BE-Bra",302,0.815250281936623
"106","BE-Vie",302,0.704789596091126
"107","DE-Tha",302,0.697226397985258
"108","DK-Sor",302,0.429113587583793
"109","FI-Hyy",302,0.528045138366729
"110","IT-Col",302,0.555704623893129
"111","NL-Loo",302,0.556352119764756
"112","CH-Dav",302,0.740801098296795
"113","RU-Fyo",302,0.689832469284732
"114","US-NR1",302,0.769624491018234
"115","IT-Ren",302,0.744124895697574
"116","US-MMS",302,0.518785661618974
"117","US-WCr",302,0.458045633996406
"118","CA-Man",302,0.460849149156701
"119","DK-ZaH",302,0.300752584643753
"120","FR-Pue",302,0.484262578733621
"121","US-Los",302,0.76749992353686
"122","US-UMB",302,0.525890316593175
"123","US-Var",302,0.494722714704817
"124","AU-How",302,0.586772245768487
"125","AU-Tum",302,0.0990424747723167
"126","FI-Sod",302,0.378376582028663
"127","IT-SRo",302,0.21784814038202
"128","US-Syv",302,0.758821653324276
"129","US-Ton",302,0.386568695649688
"130","ZA-Kru",302,0.729131486568208
"131","DE-Hai",302,0.58192488376713
"132","FR-LBr",302,0.163300267851971
"133","IT-Cpz",302,0.802189355140369
"134","US-Me2",302,0.589403184283012
"135","IT-Lav",302,0.283899324877709
"136","RU-Cok",302,0.274529711885852
"137","AT-Neu",302,0.432450608031242
"138","CH-Lae",302,0.532360273900287
"139","DE-Gri",302,0.208302055423762
"140","GF-Guy",302,0.0093822478634777
"141","IT-MBo",302,0.476255964740243
"142","IT-Noe",302,0.128521530118335
"143","IT-Ro2",302,0.174174292181196
"144","US-Blo",302,0.760144593141954
"145","US-GLE",302,0.796427171914613
