"","sites","half.time","jama"
"1","US-Ha1",68,0.809042952838127
"2","US-PFa",68,0.944440459774951
"3","BE-Bra",68,0.928607604034295
"4","BE-Vie",68,0.894429519605163
"5","DE-Tha",68,0.85742096718846
"6","DK-Sor",68,0.452218627385439
"7","FI-Hyy",68,0.630085407244991
"8","IT-Col",68,0.705363741506636
"9","NL-Loo",68,0.835474012428368
"10","CH-Dav",68,0.815519018405074
"11","RU-Fyo",68,0.85418286476807
"12","US-NR1",68,0.936157387062633
"13","IT-Ren",68,0.912061729377963
"14","US-MMS",68,0.589751722582138
"15","US-WCr",68,0.85660715842033
"16","CA-Man",68,0.791917415415858
"17","DK-ZaH",68,0.639241815405654
"18","FR-Pue",68,0.44304078469364
"19","US-Los",68,0.921670283634837
"20","US-UMB",68,0.630523883123438
"21","US-Var",68,0.789793304081591
"22","AU-How",68,0.783423993980951
"23","AU-Tum",68,0.660195822831527
"24","FI-Sod",68,0.938038825227324
"25","IT-SRo",68,0.274068237304488
"26","US-Syv",68,0.951924256180173
"27","US-Ton",68,0.548818068685989
"28","ZA-Kru",68,0.91460671062475
"29","DE-Hai",68,0.873478213541892
"30","FR-LBr",68,0.680549923019108
"31","IT-Cpz",68,0.554146391117349
"32","US-Me2",68,0.578849960404787
"33","IT-Lav",68,0.294675212223722
"34","RU-Cok",68,0.857456132701595
"35","AT-Neu",68,0.599639868428985
"36","CH-Lae",68,0.793107757311017
"37","DE-Gri",68,0.460228772699417
"38","GF-Guy",68,0.148774462697464
"39","IT-MBo",68,0.257071431085482
"40","IT-Noe",68,0.418838059441785
"41","IT-Ro2",68,0.348044235777389
"42","US-Blo",68,0.782147482029174
"43","US-GLE",68,0.940409351506491
"44","US-SRM",68,0.854158113845224
"45","US-Wkg",68,0.661296283136355
"46","BR-Sa1",68,0.595467389693813
"47","CH-Cha",68,0.973107852409033
"48","CH-Fru",68,0.89632954381823
"49","FR-Fon",68,0.454490195336903
"50","CZ-wet",68,0.489915360322756
"51","IT-Ro1",68,0.426106806364932
"52","US-Ha1",69,0.808751585880325
"53","US-PFa",69,0.944378777109358
"54","BE-Bra",69,0.928560379270293
"55","BE-Vie",69,0.894459408479661
"56","DE-Tha",69,0.858769049303171
"57","DK-Sor",69,0.454868585998993
"58","FI-Hyy",69,0.63167746018415
"59","IT-Col",69,0.706553463341096
"60","NL-Loo",69,0.835996736102159
"61","CH-Dav",69,0.816527501540388
"62","RU-Fyo",69,0.855261159124203
"63","US-NR1",69,0.936222472498869
"64","IT-Ren",69,0.912255413724286
"65","US-MMS",69,0.591256717109831
"66","US-WCr",69,0.857648519717713
