"","sites","half.time","jama"
"1","US-Ha1",184,0.654942042453349
"2","US-PFa",184,0.870302280006001
"3","BE-Bra",184,0.88705638518469
"4","BE-Vie",184,0.811233979165993
"5","DE-Tha",184,0.803935339161835
"6","DK-Sor",184,0.484960423051389
"7","FI-Hyy",184,0.621605843874279
"8","IT-Col",184,0.653267075520083
"9","NL-Loo",184,0.72503359323405
"10","CH-Dav",184,0.825267892122536
"11","RU-Fyo",184,0.82543326227655
"12","US-NR1",184,0.867368028234473
"13","IT-Ren",184,0.858390507151746
"14","US-MMS",184,0.588929851891978
"15","US-WCr",184,0.718294985476568
"16","CA-Man",184,0.777466412607512
"17","DK-ZaH",184,0.309975583978957
"18","FR-Pue",184,0.580250832048423
"19","US-Los",184,0.866238258085969
"20","US-UMB",184,0.634956017070762
"21","US-Var",184,0.55891260080607
"22","AU-How",184,0.698287953943398
"23","AU-Tum",184,0.452584410317006
"24","FI-Sod",184,0.746213037983113
"25","IT-SRo",184,0.192662640986144
"26","US-Syv",184,0.8811360588701
"27","US-Ton",184,0.388955113925632
"28","ZA-Kru",184,0.842218262678193
"29","DE-Hai",184,0.756723417559142
"30","FR-LBr",184,0.169944329895797
"31","IT-Cpz",184,0.784641578614416
"32","US-Me2",184,0.655300888578668
"33","IT-Lav",184,0.363573157849666
"34","RU-Cok",184,0.290311620077606
"35","AT-Neu",184,0.552045806610064
"36","CH-Lae",184,0.687170739538956
"37","DE-Gri",184,0.313170609867292
"38","GF-Guy",184,0.0535182336991053
"39","IT-MBo",184,0.461176062286395
"40","IT-Noe",184,0.170030423703597
"41","IT-Ro2",184,0.287950690457332
"42","US-Blo",184,0.794262354284184
"43","US-GLE",184,0.873877108195206
"44","US-SRM",184,0.854097289735081
"45","US-Wkg",184,0.60528989787791
"46","BR-Sa1",184,0.176196570936545
"47","CH-Cha",184,0.85344622518234
"48","CH-Fru",184,0.800702909903416
"49","FR-Fon",184,0.553304549298853
"50","CZ-wet",184,0.560207399280505
"51","IT-Ro1",184,0.166767231513779
"52","US-Ha1",185,0.653322388342276
"53","US-PFa",185,0.869344441099267
"54","BE-Bra",185,0.886379418311057
"55","BE-Vie",185,0.810356369475069
"56","DE-Tha",185,0.802895714369717
"57","DK-Sor",185,0.48452457042638
"58","FI-Hyy",185,0.620996522294945
"59","IT-Col",185,0.652121805338847
"60","NL-Loo",185,0.723477773222025
"61","CH-Dav",185,0.824858718252652
"62","RU-Fyo",185,0.824811400010199
"63","US-NR1",185,0.866506534437055
"64","IT-Ren",185,0.857652670485329
"65","US-MMS",185,0.58821472241288
"66","US-WCr",185,0.716054688505416
"67","CA-Man",185,0.774656373525808
"68","DK-ZaH",185,0.309463544327432
"69","FR-Pue",185,0.580056939531211
"70","US-Los",185,0.86538486114509
"71","US-UMB",185,0.634289792385878
"72","US-Var",185,0.557962612487905
"73","AU-How",185,0.697073882483892
"74","AU-Tum",185,0.472028087129064
"75","FI-Sod",185,0.742534685946321
"76","IT-SRo",185,0.19266727987913
"77","US-Syv",185,0.880350402454819
"78","US-Ton",185,0.38912513726496
"79","ZA-Kru",185,0.84149142170769
"80","DE-Hai",185,0.754974754632178
"81","FR-LBr",185,0.163702074103733
