"","sites","half.time","jama"
"1","US-Ha1",278,0.519754250244241
"2","US-PFa",278,0.764437763012429
"3","BE-Bra",278,0.830462327990202
"4","BE-Vie",278,0.724884232362864
"5","DE-Tha",278,0.718131288745663
"6","DK-Sor",278,0.440342207823774
"7","FI-Hyy",278,0.546399373256106
"8","IT-Col",278,0.574306925886664
"9","NL-Loo",278,0.588180182859541
"10","CH-Dav",278,0.760418368523838
"11","RU-Fyo",278,0.720735151469284
"12","US-NR1",278,0.788442382690788
"13","IT-Ren",278,0.768388026759131
"14","US-MMS",278,0.531715676063374
"15","US-WCr",278,0.505215002461408
"16","CA-Man",278,0.510747566993838
"17","DK-ZaH",278,0.301919636644861
"18","FR-Pue",278,0.511216605607597
"19","US-Los",278,0.786299521319716
"20","US-UMB",278,0.548620730705869
"21","US-Var",278,0.500860176148943
"22","AU-How",278,0.606930918401077
"23","AU-Tum",278,0.128049798730778
"24","FI-Sod",278,0.432714301323528
"25","IT-SRo",278,0.212200733207316
"26","US-Syv",278,0.785864491396719
"27","US-Ton",278,0.385975915559937
"28","ZA-Kru",278,0.752118412210966
"29","DE-Hai",278,0.613500556084904
"30","FR-LBr",278,0.139815751167714
"31","IT-Cpz",278,0.803890345494525
"32","US-Me2",278,0.607171385479198
"33","IT-Lav",278,0.299433232891272
"34","RU-Cok",278,0.266672754665054
"35","AT-Neu",278,0.455153744852808
"36","CH-Lae",278,0.561214960089606
"37","DE-Gri",278,0.217841563748809
"38","GF-Guy",278,0.0238217337110916
"39","IT-MBo",278,0.478334274306133
"40","IT-Noe",278,0.133141843474166
"41","IT-Ro2",278,0.193075109362162
"42","US-Blo",278,0.768018879104764
"43","US-GLE",278,0.811899462827345
"44","US-SRM",278,0.802620925924745
"45","US-Wkg",278,0.542485449209784
"46","BR-Sa1",278,0.0860343594954378
"47","CH-Cha",278,0.704300034044146
"48","CH-Fru",278,0.659343376806859
"49","FR-Fon",278,0.548555634365266
"50","CZ-wet",278,0.523494106015458
"51","IT-Ro1",278,0.141102293477153
"52","US-Ha1",279,0.518549872261517
"53","US-PFa",279,0.76321023765405
"54","BE-Bra",279,0.82991237441715
"55","BE-Vie",279,0.724233011929443
"56","DE-Tha",279,0.71701633444613
"57","DK-Sor",279,0.43999989466895
"58","FI-Hyy",279,0.545685043969001
"59","IT-Col",279,0.572770996912664
"60","NL-Loo",279,0.586798071141758
"61","CH-Dav",279,0.759834143298451
"62","RU-Fyo",279,0.719570232558241
"63","US-NR1",279,0.787721750064314
"64","IT-Ren",279,0.767570226469317
"65","US-MMS",279,0.531044946451098
"66","US-WCr",279,0.502737142192669
"67","CA-Man",279,0.508204076671923
"68","DK-ZaH",279,0.302002268205654
"69","FR-Pue",279,0.510127785602825
"70","US-Los",279,0.785508777780805
"71","US-UMB",279,0.5477717319561
"72","US-Var",279,0.500542447661959
"73","AU-How",279,0.606110827152932
"74","AU-Tum",279,0.123822154701258
"75","FI-Sod",279,0.430172358034262
"76","IT-SRo",279,0.212387835244426
"77","US-Syv",279,0.784808988754617
"78","US-Ton",279,0.386091422123235
"79","ZA-Kru",279,0.751611172675806
"80","DE-Hai",279,0.612155666680705
"81","FR-LBr",279,0.141049665568298
"82","IT-Cpz",279,0.80402311839835
"83","US-Me2",279,0.604908608236534
"84","IT-Lav",279,0.299198977254305
"85","RU-Cok",279,0.267437533141881
"86","AT-Neu",279,0.455689219448902
"87","CH-Lae",279,0.559381439857264
"88","DE-Gri",279,0.216520092517294
"89","GF-Guy",279,0.0229161720182296
"90","IT-MBo",279,0.478260922202072
"91","IT-Noe",279,0.132530918579694
"92","IT-Ro2",279,0.191859850150675
"93","US-Blo",279,0.767993180333767
"94","US-GLE",279,0.811157708228146
"95","US-SRM",279,0.802149209788951
"96","US-Wkg",279,0.542449587627392
"97","BR-Sa1",279,0.0878851989367817
"98","CH-Cha",279,0.702852843019344
"99","CH-Fru",279,0.659084233426639
"100","FR-Fon",279,0.548534777417775
"101","CZ-wet",279,0.524410506465422
"102","IT-Ro1",279,0.140690505546823
"103","US-Ha1",280,0.517166144324384
"104","US-PFa",280,0.761897248933125
"105","BE-Bra",280,0.829168429502636
"106","BE-Vie",280,0.723305969663564
"107","DE-Tha",280,0.716263018802394
"108","DK-Sor",280,0.439660519326497
"109","FI-Hyy",280,0.544875533542725
"110","IT-Col",280,0.572712507640921
"111","NL-Loo",280,0.585621490554936
"112","CH-Dav",280,0.758966316160594
"113","RU-Fyo",280,0.718414937096783
"114","US-NR1",280,0.786873923481602
"115","IT-Ren",280,0.766442764637651
"116","US-MMS",280,0.530864005399104
"117","US-WCr",280,0.500691251131226
"118","CA-Man",280,0.50684870931947
"119","DK-ZaH",280,0.30168258971082
"120","FR-Pue",280,0.508922399050732
"121","US-Los",280,0.784660796249726
"122","US-UMB",280,0.546784135737587
"123","US-Var",280,0.500334653794729
"124","AU-How",280,0.605349092373335
"125","AU-Tum",280,0.122759901838697
"126","FI-Sod",280,0.427495321176241
"127","IT-SRo",280,0.211938616884969
"128","US-Syv",280,0.783714435894723
"129","US-Ton",280,0.386144307070308
"130","ZA-Kru",280,0.750016368942723
"131","DE-Hai",280,0.610744980779751
"132","FR-LBr",280,0.140664551882528
"133","IT-Cpz",280,0.803825944720648
"134","US-Me2",280,0.605122878324379
"135","IT-Lav",280,0.298862481175005
"136","RU-Cok",280,0.267831445198161
"137","AT-Neu",280,0.45379532320502
"138","CH-Lae",280,0.55888211777122
"139","DE-Gri",280,0.21700467882347
"140","GF-Guy",280,0.0142479518791297
"141","IT-MBo",280,0.478169202226786
"142","IT-Noe",280,0.131509842812442
"143","IT-Ro2",280,0.191789918725977
"144","US-Blo",280,0.766610505086452
"145","US-GLE",280,0.810389442335092
"146","US-SRM",280,0.801676479865589
"147","US-Wkg",280,0.541998887544579
"148","BR-Sa1",280,0.090403026002077
"149","CH-Cha",280,0.701185343062044
"150","CH-Fru",280,0.656603341045141
"151","FR-Fon",280,0.548224320658567
"152","CZ-wet",280,0.5219490566319
"153","IT-Ro1",280,0.140516185522237
"154","US-Ha1",281,0.515864643311771
"155","US-PFa",281,0.760620496453644
"156","BE-Bra",281,0.828700933274559
"157","BE-Vie",281,0.722479697961995
"158","DE-Tha",281,0.715547606157871
"159","DK-Sor",281,0.438893259049794
"160","FI-Hyy",281,0.544020482826704
"161","IT-Col",281,0.571341929359455
"162","NL-Loo",281,0.58429671721867
"163","CH-Dav",281,0.758082197378703
"164","RU-Fyo",281,0.71711395644557
"165","US-NR1",281,0.786225942063008
"166","IT-Ren",281,0.765321481163958
"167","US-MMS",281,0.529784436557704
"168","US-WCr",281,0.498955901044161
"169","CA-Man",281,0.504059302042277
"170","DK-ZaH",281,0.302010012398353
"171","FR-Pue",281,0.508146976426008
"172","US-Los",281,0.783913796650666
"173","US-UMB",281,0.545920040299535
"174","US-Var",281,0.499933774362436
"175","AU-How",281,0.604457433734097
"176","AU-Tum",281,0.124311615043662
"177","FI-Sod",281,0.425280618128957
"178","IT-SRo",281,0.213168725299477
"179","US-Syv",281,0.782606286789814
"180","US-Ton",281,0.385969262541284
"181","ZA-Kru",281,0.749253362491253
"182","DE-Hai",281,0.609425918765035
"183","FR-LBr",281,0.141857971471765
"184","IT-Cpz",281,0.803682883182486
"185","US-Me2",281,0.604254472282404
"186","IT-Lav",281,0.297419501492943
"187","RU-Cok",281,0.267906710894619
"188","AT-Neu",281,0.453568950024816
"189","CH-Lae",281,0.557764306105473
"190","DE-Gri",281,0.21645137507138
"191","GF-Guy",281,0.0123234390245377
"192","IT-MBo",281,0.478162670592522
"193","IT-Noe",281,0.13254974496081
"194","IT-Ro2",281,0.192589543276187
"195","US-Blo",281,0.767054107034164
"196","US-GLE",281,0.8100543993683
"197","US-SRM",281,0.80117752678375
"198","US-Wkg",281,0.541507655568768
"199","BR-Sa1",281,0.0926472206466948
"200","CH-Cha",281,0.69991302061588
"201","CH-Fru",281,0.656797352417759
"202","FR-Fon",281,0.548312341534813
