"","sites","half.time","jama"
"1","US-Ha1",213,0.609553891466132
"2","US-PFa",213,0.841023790720768
"3","BE-Bra",213,0.870315025891443
"4","BE-Vie",213,0.783644199459107
"5","DE-Tha",213,0.777317639423455
"6","DK-Sor",213,0.471952548053241
"7","FI-Hyy",213,0.59881409689216
"8","IT-Col",213,0.628725175833823
"9","NL-Loo",213,0.681349116067006
"10","CH-Dav",213,0.808304085918056
"11","RU-Fyo",213,0.797256632653457
"12","US-NR1",213,0.842585075358817
"13","IT-Ren",213,0.832466247536711
"14","US-MMS",213,0.569730204383948
"15","US-WCr",213,0.650383173886489
"16","CA-Man",213,0.693486466521034
"17","DK-ZaH",213,0.305474423135233
"18","FR-Pue",213,0.566592093192862
"19","US-Los",213,0.84110426064461
"20","US-UMB",213,0.610024668455864
"21","US-Var",213,0.53255206876766
"22","AU-How",213,0.668535114978259
"23","AU-Tum",213,0.305681314500432
"24","FI-Sod",213,0.637621807623352
"25","IT-SRo",213,0.197562507046437
"26","US-Syv",213,0.855100136159981
"27","US-Ton",213,0.385811132345142
"28","ZA-Kru",213,0.815823974343608
"29","DE-Hai",213,0.710072634663366
"30","FR-LBr",213,0.0200612732378786
"31","IT-Cpz",213,0.796235141820536
"32","US-Me2",213,0.644337942325319
"33","IT-Lav",213,0.344235040046341
"34","RU-Cok",213,0.255152544446391
"35","AT-Neu",213,0.524637775320844
"36","CH-Lae",213,0.646983433853092
"37","DE-Gri",213,0.27400326961831
"38","GF-Guy",213,0.0704327826467656
"39","IT-MBo",213,0.472245459320212
"40","IT-Noe",213,0.15324997439154
"41","IT-Ro2",213,0.259652572533062
"42","US-Blo",213,0.786560692967764
"43","US-GLE",213,0.854607842881471
"44","US-SRM",213,0.837566626370321
"45","US-Wkg",213,0.582344558922059
"46","BR-Sa1",213,-0.0928543742397999
"47","CH-Cha",213,0.807523172352244
"48","CH-Fru",213,0.755502142027801
"49","FR-Fon",213,0.553367443517614
"50","CZ-wet",213,0.552314772680189
"51","IT-Ro1",213,0.154496351282496
"52","US-Ha1",214,0.608046396523699
"53","US-PFa",214,0.839951956607774
"54","BE-Bra",214,0.869609197694225
"55","BE-Vie",214,0.78277615769874
"56","DE-Tha",214,0.776199056013836
"57","DK-Sor",214,0.471474338174101
"58","FI-Hyy",214,0.597945546969702
"59","IT-Col",214,0.627811715121597
"60","NL-Loo",214,0.679825392749223
"61","CH-Dav",214,0.80766091492248
"62","RU-Fyo",214,0.795903059795087
"63","US-NR1",214,0.841773386048528
"64","IT-Ren",214,0.831612197127585
"65","US-MMS",214,0.569619564424643
"66","US-WCr",214,0.647965873681585
"67","CA-Man",214,0.690480108546226
"68","DK-ZaH",214,0.30548752575082
"69","FR-Pue",214,0.565878756270837
"70","US-Los",214,0.840238214640412
"71","US-UMB",214,0.609189938224018
"72","US-Var",214,0.531997351448483
"73","AU-How",214,0.667481548624628
"74","AU-Tum",214,0.288267505468184
"75","FI-Sod",214,0.633792559020815
"76","IT-SRo",214,0.19720088971713
"77","US-Syv",214,0.854227444900687
"78","US-Ton",214,0.385911041084794
"79","ZA-Kru",214,0.815035213343909
"80","DE-Hai",214,0.708513334327723
"81","FR-LBr",214,0.0315709967269949
"82","IT-Cpz",214,0.796791276367212
"83","US-Me2",214,0.64417989687992
"84","IT-Lav",214,0.344063402076569
"85","RU-Cok",214,0.254987537601061
"86","AT-Neu",214,0.521098591797599
"87","CH-Lae",214,0.645364457207423
"88","DE-Gri",214,0.273755754661227
"89","GF-Guy",214,0.0564828173289577
"90","IT-MBo",214,0.472553840081015
"91","IT-Noe",214,0.153221268748176
"92","IT-Ro2",214,0.26331516320336
"93","US-Blo",214,0.787051807497421
"94","US-GLE",214,0.853703348838406
"95","US-SRM",214,0.836903112323638
"96","US-Wkg",214,0.581658309990283
"97","BR-Sa1",214,-0.085822871898117
"98","CH-Cha",214,0.80590722531694
"99","CH-Fru",214,0.754211688425776
"100","FR-Fon",214,0.553306025667113
"101","CZ-wet",214,0.550995886829891
"102","IT-Ro1",214,0.154984030817956
"103","US-Ha1",215,0.606481780547342
"104","US-PFa",215,0.838871149850661
"105","BE-Bra",215,0.869096663279787
"106","BE-Vie",215,0.781802929555863
"107","DE-Tha",215,0.775330876930667
"108","DK-Sor",215,0.470801828078716
"109","FI-Hyy",215,0.597111521466592
"110","IT-Col",215,0.625927303664668
"111","NL-Loo",215,0.678350722187525
"112","CH-Dav",215,0.806764857480815
"113","RU-Fyo",215,0.794909719717994
"114","US-NR1",215,0.840923269730878
"115","IT-Ren",215,0.830562075219531
"116","US-MMS",215,0.569713795527233
"117","US-WCr",215,0.645610343732776
"118","CA-Man",215,0.687325502430903
"119","DK-ZaH",215,0.305309172157488
"120","FR-Pue",215,0.565311832633294
"121","US-Los",215,0.839383485620829
"122","US-UMB",215,0.608276992221481
"123","US-Var",215,0.531207283615273
"124","AU-How",215,0.66652174852509
"125","AU-Tum",215,0.304453212060929
"126","FI-Sod",215,0.630222462207984
"127","IT-SRo",215,0.197474285121781
"128","US-Syv",215,0.853149455073601
"129","US-Ton",215,0.385966926489326
"130","ZA-Kru",215,0.8139721742736
"131","DE-Hai",215,0.70705250756194
"132","FR-LBr",215,0.0254344014843498
"133","IT-Cpz",215,0.796830778509232
"134","US-Me2",215,0.643206601554908
"135","IT-Lav",215,0.344532727857119
"136","RU-Cok",215,0.254696544151675
"137","AT-Neu",215,0.52027020639745
"138","CH-Lae",215,0.643556892984934
"139","DE-Gri",215,0.271517567974484
"140","GF-Guy",215,0.0628854244916489
"141","IT-MBo",215,0.472820861144326
"142","IT-Noe",215,0.152406458928441
"143","IT-Ro2",215,0.250945265317244
"144","US-Blo",215,0.787226468308838
"145","US-GLE",215,0.853496769131218
"146","US-SRM",215,0.836240209839567
"147","US-Wkg",215,0.580713037504854
"148","BR-Sa1",215,-0.0865588087606099
"149","CH-Cha",215,0.804302336002008
"150","CH-Fru",215,0.752746305687944
"151","FR-Fon",215,0.55333384217682
"152","CZ-wet",215,0.550012771498107
"153","IT-Ro1",215,0.154680759774674
"154","US-Ha1",216,0.605087796978971
"155","US-PFa",216,0.837810244316591
"156","BE-Bra",216,0.868651960703534
"157","BE-Vie",216,0.781003274152244
"158","DE-Tha",216,0.774354702025738
"159","DK-Sor",216,0.470427251624661
"160","FI-Hyy",216,0.596483508688995
"161","IT-Col",216,0.625900632055094
