"","sites","half.time","jama"
"1","US-Ha1",61,0.809344324439516
"2","US-PFa",61,0.94418998662913
"3","BE-Bra",61,0.926627426742025
"4","BE-Vie",61,0.893150945485013
"5","DE-Tha",61,0.849835321861426
"6","DK-Sor",61,0.434873310294821
"7","FI-Hyy",61,0.615152530853058
"8","IT-Col",61,0.699383022309965
"9","NL-Loo",61,0.830682917158827
"10","CH-Dav",61,0.800294487468339
"11","RU-Fyo",61,0.845291710250827
"12","US-NR1",61,0.934835426604826
"13","IT-Ren",61,0.908693392166639
"14","US-MMS",61,0.567812814780266
"15","US-WCr",61,0.844746140351641
"16","CA-Man",61,0.770586042542492
"17","DK-ZaH",61,0.625827334018607
"18","FR-Pue",61,0.419101336397852
"19","US-Los",61,0.915371886125522
"20","US-UMB",61,0.614276315233517
"21","US-Var",61,0.806868980358292
"22","AU-How",61,0.779635987293186
"23","AU-Tum",61,0.666254245493992
"24","FI-Sod",61,0.92674612143278
"25","IT-SRo",61,0.303120640047947
"26","US-Syv",61,0.95205263822786
"27","US-Ton",61,0.563699492900763
"28","ZA-Kru",61,0.914169217917252
"29","DE-Hai",61,0.864609168434604
"30","FR-LBr",61,0.675499271915929
"31","IT-Cpz",61,0.50850967695311
"32","US-Me2",61,0.550269960510486
"33","IT-Lav",61,0.258675793483204
"34","RU-Cok",61,0.848015383199107
"35","AT-Neu",61,0.593767188568776
"36","CH-Lae",61,0.78858416526809
"37","DE-Gri",61,0.453226169502798
"38","GF-Guy",61,0.154975876866378
"39","IT-MBo",61,0.228726842081542
"40","IT-Noe",61,0.457386300461731
"41","IT-Ro2",61,0.339424163918982
"42","US-Blo",61,0.78329623428844
"43","US-GLE",61,0.943898786499774
"44","US-SRM",61,0.848618542258706
"45","US-Wkg",61,0.641729501633792
"46","BR-Sa1",61,0.613509431527417
"47","CH-Cha",61,0.973869149810894
"48","CH-Fru",61,0.891879022184782
"49","FR-Fon",61,0.430112955801091
"50","CZ-wet",61,0.469384281547616
"51","IT-Ro1",61,0.471864633136745
"52","US-Ha1",62,0.809499767880508
"53","US-PFa",62,0.944303629496411
"54","BE-Bra",62,0.927047679100508
"55","BE-Vie",62,0.893456834065568
"56","DE-Tha",62,0.85215416538516
"57","DK-Sor",62,0.438033290284748
"58","FI-Hyy",62,0.617119460084437
"59","IT-Col",62,0.701113065610782
"60","NL-Loo",62,0.831410954466834
"61","CH-Dav",62,0.802262548625342
"62","RU-Fyo",62,0.846803665067207
"63","US-NR1",62,0.935130689131666
"64","IT-Ren",62,0.90908135600022
"65","US-MMS",62,0.57157981472218
"66","US-WCr",62,0.84684636669146
"67","CA-Man",62,0.773566351257728
"68","DK-ZaH",62,0.628270151211739
"69","FR-Pue",62,0.422352976864378
"70","US-Los",62,0.916481133515504
"71","US-UMB",62,0.617087014631726
"72","US-Var",62,0.804543056917547
"73","AU-How",62,0.780320203210702
"74","AU-Tum",62,0.666483806514253
"75","FI-Sod",62,0.928637955617628
"76","IT-SRo",62,0.298363396200866
"77","US-Syv",62,0.952177659652102
"78","US-Ton",62,0.561339061607327
"79","ZA-Kru",62,0.914344196125101
"80","DE-Hai",62,0.866266887168548
"81","FR-LBr",62,0.676574272521515
"82","IT-Cpz",62,0.514354818584739
"83","US-Me2",62,0.554716842621439
"84","IT-Lav",62,0.26474368721027
"85","RU-Cok",62,0.8495669457826
"86","AT-Neu",62,0.594741885604103
"87","CH-Lae",62,0.790310237462561
"88","DE-Gri",62,0.453447271485066
"89","GF-Guy",62,0.153991407861848
"90","IT-MBo",62,0.232883828525031
"91","IT-Noe",62,0.451875486954034
"92","IT-Ro2",62,0.339973909883764
"93","US-Blo",62,0.783211304838881
"94","US-GLE",62,0.94336764757455
"95","US-SRM",62,0.849748095297952
"96","US-Wkg",62,0.64509334495446
"97","BR-Sa1",62,0.611511000275256
"98","CH-Cha",62,0.973815871559419
"99","CH-Fru",62,0.892385247971197
"100","FR-Fon",62,0.434325938641306
"101","CZ-wet",62,0.472736239237493
"102","IT-Ro1",62,0.464337832866834
"103","US-Ha1",63,0.809577826460948
"104","US-PFa",63,0.944400526341676
"105","BE-Bra",63,0.927369606417685
"106","BE-Vie",63,0.893736047001658
"107","DE-Tha",63,0.852929394554003
"108","DK-Sor",63,0.440411148155653
"109","FI-Hyy",63,0.619668934894452
"110","IT-Col",63,0.701402877612
"111","NL-Loo",63,0.832271303614185
"112","CH-Dav",63,0.804887463424296
"113","RU-Fyo",63,0.84812629550651
"114","US-NR1",63,0.935392879921727
"115","IT-Ren",63,0.909559432592763
"116","US-MMS",63,0.57462120666795
"117","US-WCr",63,0.848672533949202
"118","CA-Man",63,0.777225951721504
"119","DK-ZaH",63,0.630403889757715
"120","FR-Pue",63,0.425991534068262
"121","US-Los",63,0.917428816751777
"122","US-UMB",63,0.618977625555767
"123","US-Var",63,0.802047272638946
