"","sites","half.time","jama"
"1","US-Ha1",228,0.587267459265727
"2","US-PFa",228,0.824667430374339
"3","BE-Bra",228,0.86160642683115
"4","BE-Vie",228,0.769802768946071
"5","DE-Tha",228,0.763418485853788
"6","DK-Sor",228,0.464669181630634
"7","FI-Hyy",228,0.586659168122024
"8","IT-Col",228,0.616104787748106
"9","NL-Loo",228,0.659121187516094
"10","CH-Dav",228,0.79797688784864
"11","RU-Fyo",228,0.780926580590578
"12","US-NR1",228,0.829897844592852
"13","IT-Ren",228,0.81818934350041
"14","US-MMS",228,0.561411992459269
"15","US-WCr",228,0.615064352521224
"16","CA-Man",228,0.646293688879918
"17","DK-ZaH",228,0.30408228365839
"18","FR-Pue",228,0.556526335097812
"19","US-Los",228,0.828070755984691
"20","US-UMB",228,0.59618416510726
"21","US-Var",228,0.522681413211087
"22","AU-How",228,0.653571792407674
"23","AU-Tum",228,0.245939027067039
"24","FI-Sod",228,0.58314701514947
"25","IT-SRo",228,0.200153770647964
"26","US-Syv",228,0.840162008000989
"27","US-Ton",228,0.385437124406293
"28","ZA-Kru",228,0.80156644445339
"29","DE-Hai",228,0.686539696451844
"30","FR-LBr",228,0.0596287096544281
"31","IT-Cpz",228,0.800012477059656
"32","US-Me2",228,0.636277622132509
"33","IT-Lav",228,0.334069441281488
"34","RU-Cok",228,0.253679768630613
"35","AT-Neu",228,0.507312006368473
"36","CH-Lae",228,0.625796271225212
"37","DE-Gri",228,0.258436728269857
"38","GF-Guy",228,0.0405048855238265
"39","IT-MBo",228,0.475489284173752
"40","IT-Noe",228,0.147006040305882
"41","IT-Ro2",228,0.243050828589852
"42","US-Blo",228,0.782451463355493
"43","US-GLE",228,0.84481235599192
"44","US-SRM",228,0.829169500480325
"45","US-Wkg",228,0.571779695863621
"46","BR-Sa1",228,-0.0465925272074991
"47","CH-Cha",228,0.783451889383082
"48","CH-Fru",228,0.732858507272817
"49","FR-Fon",228,0.553022010072596
"50","CZ-wet",228,0.546603996375945
"51","IT-Ro1",228,0.150881111116664
"52","US-Ha1",229,0.585821741260103
"53","US-PFa",229,0.8234719355073
"54","BE-Bra",229,0.860919876439135
"55","BE-Vie",229,0.768812565750516
"56","DE-Tha",229,0.762572289881309
"57","DK-Sor",229,0.463961329858637
"58","FI-Hyy",229,0.585814285975531
"59","IT-Col",229,0.614737288641536
"60","NL-Loo",229,0.657615705785728
"61","CH-Dav",229,0.797492499184966
"62","RU-Fyo",229,0.779638374819149
"63","US-NR1",229,0.828909992847223
"64","IT-Ren",229,0.817176277664134
"65","US-MMS",229,0.560310524586451
"66","US-WCr",229,0.612767067210977
"67","CA-Man",229,0.643264540143135
"68","DK-ZaH",229,0.304374247495057
"69","FR-Pue",229,0.55559845797098
"70","US-Los",229,0.82725545206312
"71","US-UMB",229,0.595348463384889
"72","US-Var",229,0.521993355219095
"73","AU-How",229,0.652610859474635
"74","AU-Tum",229,0.226128921977095
"75","FI-Sod",229,0.579780863433333
"76","IT-SRo",229,0.200297676434272
"77","US-Syv",229,0.839263680561892
"78","US-Ton",229,0.385578518691687
"79","ZA-Kru",229,0.800815146076131
"80","DE-Hai",229,0.685000949183177
"81","FR-LBr",229,0.0541007359743683
"82","IT-Cpz",229,0.800165421299629
"83","US-Me2",229,0.635926207498518
"84","IT-Lav",229,0.333128136188957
"85","RU-Cok",229,0.253843063986816
"86","AT-Neu",229,0.50521072324133
"87","CH-Lae",229,0.625007519712808
"88","DE-Gri",229,0.256358509160192
"89","GF-Guy",229,0.0329553751768113
"90","IT-MBo",229,0.475641239999403
"91","IT-Noe",229,0.146650509628419
"92","IT-Ro2",229,0.237335133478075
"93","US-Blo",229,0.782614602686092
"94","US-GLE",229,0.844031533243796
"95","US-SRM",229,0.828673472226044
"96","US-Wkg",229,0.571069422310625
"97","BR-Sa1",229,-0.0427885991624856
"98","CH-Cha",229,0.781892217845775
"99","CH-Fru",229,0.732007962723691
"100","FR-Fon",229,0.552903597506568
"101","CZ-wet",229,0.545948902845094
"102","IT-Ro1",229,0.150562286823791
"103","US-Ha1",230,0.584359021170682
"104","US-PFa",230,0.822420075815675
"105","BE-Bra",230,0.860396070197109
"106","BE-Vie",230,0.767750546385907
"107","DE-Tha",230,0.761580256480886
"108","DK-Sor",230,0.463712105129232
"109","FI-Hyy",230,0.584858938588554
"110","IT-Col",230,0.613471306818811
"111","NL-Loo",230,0.656135175520539
"112","CH-Dav",230,0.796521002617646
"113","RU-Fyo",230,0.778438522135572
"114","US-NR1",230,0.8281855002056
"115","IT-Ren",230,0.816307275919886
"116","US-MMS",230,0.559899727321944
"117","US-WCr",230,0.610374486272484
"118","CA-Man",230,0.640133614005
"119","DK-ZaH",230,0.30409003711593
"120","FR-Pue",230,0.555086551064178
"121","US-Los",230,0.826406472164277
"122","US-UMB",230,0.594479714005667
"123","US-Var",230,0.521429048356942
"124","AU-How",230,0.65161476280092
"125","AU-Tum",230,0.23110638652248
"126","FI-Sod",230,0.576255735801756
"127","IT-SRo",230,0.200962578269542
"128","US-Syv",230,0.838263989140553
"129","US-Ton",230,0.385454591818681
"130","ZA-Kru",230,0.799844047594972
"131","DE-Hai",230,0.683346240012049
"132","FR-LBr",230,0.0611503239294384
"133","IT-Cpz",230,0.800360789399175
"134","US-Me2",230,0.635911422192114
"135","IT-Lav",230,0.33192693530705
"136","RU-Cok",230,0.253814135769955
"137","AT-Neu",230,0.504836753346204
"138","CH-Lae",230,0.623281610767857
"139","DE-Gri",230,0.255444066076288
"140","GF-Guy",230,0.0295354381480441
"141","IT-MBo",230,0.475992725196711
"142","IT-Noe",230,0.145802154948136
"143","IT-Ro2",230,0.244405215346709
"144","US-Blo",230,0.782663358697376
"145","US-GLE",230,0.843297044594539
"146","US-SRM",230,0.828099561308345
"147","US-Wkg",230,0.570509358255472
"148","BR-Sa1",230,-0.0401739960575597
"149","CH-Cha",230,0.780156321886435
"150","CH-Fru",230,0.729487785511071
"151","FR-Fon",230,0.552939372701355
"152","CZ-wet",230,0.54455847736692
"153","IT-Ro1",230,0.150486941686149
"154","US-Ha1",231,0.583006952350566
"155","US-PFa",231,0.821284950457418
"156","BE-Bra",231,0.859573500830952
"157","BE-Vie",231,0.766881736429623
"158","DE-Tha",231,0.76094517848483
"159","DK-Sor",231,0.463308357569329
"160","FI-Hyy",231,0.584183662633816
"161","IT-Col",231,0.612957282072945
"162","NL-Loo",231,0.654696476231985
"163","CH-Dav",231,0.795993887258999
"164","RU-Fyo",231,0.777517914173684
"165","US-NR1",231,0.827319341285643
"166","IT-Ren",231,0.815083939508791
"167","US-MMS",231,0.559504597893523
"168","US-WCr",231,0.608095947264691
"169","CA-Man",231,0.637025492778467
"170","DK-ZaH",231,0.3030092833633
"171","FR-Pue",231,0.554256773645269
"172","US-Los",231,0.825544020886249
"173","US-UMB",231,0.593439682416626
"174","US-Var",231,0.520819786624928
"175","AU-How",231,0.650660051632981
"176","AU-Tum",231,0.230572506785468
"177","FI-Sod",231,0.572726741962372
"178","IT-SRo",231,0.201152562874408
"179","US-Syv",231,0.837118266393368
"180","US-Ton",231,0.385541156786936
"181","ZA-Kru",231,0.799011096278362
"182","DE-Hai",231,0.681875457461883
"183","FR-LBr",231,0.0611190948932171
"184","IT-Cpz",231,0.800581772145901
"185","US-Me2",231,0.635613577951036
"186","IT-Lav",231,0.333051093689357
"187","RU-Cok",231,0.253763591579614
"188","AT-Neu",231,0.502807632207374
"189","CH-Lae",231,0.622018684428151
"190","DE-Gri",231,0.254475681344962
"191","GF-Guy",231,0.0100871928403318
"192","IT-MBo",231,0.47608165846498
"193","IT-Noe",231,0.145800999419365
"194","IT-Ro2",231,0.241257619214128
"195","US-Blo",231,0.782493328775698
"196","US-GLE",231,0.842810227975861
"197","US-SRM",231,0.82733328361492
"198","US-Wkg",231,0.569827239163028
"199","BR-Sa1",231,-0.0374611184224406
"200","CH-Cha",231,0.778655340719153
"201","CH-Fru",231,0.727801059349263
