"","sites","half.time","jama"
"1","US-Ha1",53,0.805151040471729
"2","US-PFa",53,0.941887092190743
"3","BE-Bra",53,0.922188301518875
"4","BE-Vie",53,0.888132339129363
"5","DE-Tha",53,0.834722962984144
"6","DK-Sor",53,0.408521434005048
"7","FI-Hyy",53,0.59202419079761
"8","IT-Col",53,0.689288339034855
"9","NL-Loo",53,0.820713142564034
"10","CH-Dav",53,0.774364474335146
"11","RU-Fyo",53,0.830738632345583
"12","US-NR1",53,0.930652111212666
"13","IT-Ren",53,0.901473220761811
"14","US-MMS",53,0.534004972177942
"15","US-WCr",53,0.824932754525503
"16","CA-Man",53,0.737683066831838
"17","DK-ZaH",53,0.600344704673216
"18","FR-Pue",53,0.396179094680584
"19","US-Los",53,0.903563946802717
"20","US-UMB",53,0.589333263104906
"21","US-Var",53,0.825280168953099
"22","AU-How",53,0.770534976354053
"23","AU-Tum",53,0.673838319042732
"24","FI-Sod",53,0.908428957199008
"25","IT-SRo",53,0.347882976639056
"26","US-Syv",53,0.949343702827524
"27","US-Ton",53,0.576523303570469
"28","ZA-Kru",53,0.911376521687521
"29","DE-Hai",53,0.847444336352757
"30","FR-LBr",53,0.663926248000773
"31","IT-Cpz",53,0.447798284096097
"32","US-Me2",53,0.505078811843413
"33","IT-Lav",53,0.201692489111621
"34","RU-Cok",53,0.830369123880334
"35","AT-Neu",53,0.584265968299799
"36","CH-Lae",53,0.779514480222447
"37","DE-Gri",53,0.433113393576615
"38","GF-Guy",53,0.161908473959742
"39","IT-MBo",53,0.196387526122216
"40","IT-Noe",53,0.50471293457041
"41","IT-Ro2",53,0.326137536220194
"42","US-Blo",53,0.783517034904659
"43","US-GLE",53,0.947546317305447
"44","US-SRM",53,0.842900941024015
"45","US-Wkg",53,0.611423636133975
"46","BR-Sa1",53,0.631774796876131
"47","CH-Cha",53,0.973035698243238
"48","CH-Fru",53,0.882206113529876
"49","FR-Fon",53,0.393686282746313
"50","CZ-wet",53,0.44003451367302
"51","IT-Ro1",53,0.526394644183819
"52","US-Ha1",54,0.806004257684411
"53","US-PFa",54,0.942316979412383
"54","BE-Bra",54,0.923084686533608
"55","BE-Vie",54,0.88902831099606
"56","DE-Tha",54,0.837481300705153
"57","DK-Sor",54,0.412105692676806
"58","FI-Hyy",54,0.595031977029423
"59","IT-Col",54,0.690397415679749
"60","NL-Loo",54,0.822182338092946
"61","CH-Dav",54,0.777925147072793
"62","RU-Fyo",54,0.832776718312292
"63","US-NR1",54,0.931384852370034
"64","IT-Ren",54,0.902515441325811
"65","US-MMS",54,0.53964498405737
"66","US-WCr",54,0.827491628488511
"67","CA-Man",54,0.742567478423496
"68","DK-ZaH",54,0.604105438175394
"69","FR-Pue",54,0.398284505971754
"70","US-Los",54,0.90544897683968
"71","US-UMB",54,0.59306177844762
"72","US-Var",54,0.823104427616409
"73","AU-How",54,0.771989690556122
"74","AU-Tum",54,0.673164025156701
"75","FI-Sod",54,0.911118790362759
"76","IT-SRo",54,0.341218850164
"77","US-Syv",54,0.94991190643066
"78","US-Ton",54,0.574947354465301
"79","ZA-Kru",54,0.911844493448291
"80","DE-Hai",54,0.850026599160944
"81","FR-LBr",54,0.665768792648599
"82","IT-Cpz",54,0.45441352332995
"83","US-Me2",54,0.511274272434439
"84","IT-Lav",54,0.211059220451339
"85","RU-Cok",54,0.832963917498132
"86","AT-Neu",54,0.585613866269053
"87","CH-Lae",54,0.781482084306642
"88","DE-Gri",54,0.43389887941646
"89","GF-Guy",54,0.161183598278175
"90","IT-MBo",54,0.196802191473336
"91","IT-Noe",54,0.497769135308177
"92","IT-Ro2",54,0.328008715321694
"93","US-Blo",54,0.78396397206143
"94","US-GLE",54,0.947129689655524
"95","US-SRM",54,0.843634656985972
"96","US-Wkg",54,0.615616794191242
"97","BR-Sa1",54,0.630008474448562
"98","CH-Cha",54,0.97326446683951
"99","CH-Fru",54,0.883390328660648
"100","FR-Fon",54,0.398286766856529
"101","CZ-wet",54,0.44420694264809
"102","IT-Ro1",54,0.519937269500377
"103","US-Ha1",55,0.806763266193451
"104","US-PFa",55,0.942709280523902
"105","BE-Bra",55,0.923510970876164
"106","BE-Vie",55,0.889834122448784
"107","DE-Tha",55,0.839334558737139
"108","DK-Sor",55,0.415932510651465
"109","FI-Hyy",55,0.598529448914627
"110","IT-Col",55,0.692339282010794
"111","NL-Loo",55,0.823623183686844
"112","CH-Dav",55,0.781773363042943
"113","RU-Fyo",55,0.834944780596838
"114","US-NR1",55,0.932022180523515
"115","IT-Ren",55,0.903542182965966
"116","US-MMS",55,0.543643940602948
"117","US-WCr",55,0.830950070947438
"118","CA-Man",55,0.74717491933925
"119","DK-ZaH",55,0.607491951066279
"120","FR-Pue",55,0.401140759229969
"121","US-Los",55,0.907107351640953
"122","US-UMB",55,0.597024449863161
"123","US-Var",55,0.82083911634335
"124","AU-How",55,0.773507016054079
"125","AU-Tum",55,0.671877832297498
"126","FI-Sod",55,0.913617747550954
"127","IT-SRo",55,0.335478935632994
"128","US-Syv",55,0.950363985849685
"129","US-Ton",55,0.573480053032612
"130","ZA-Kru",55,0.912414525731966
"131","DE-Hai",55,0.852642368580297
"132","FR-LBr",55,0.667453544992047
"133","IT-Cpz",55,0.462203801269283
"134","US-Me2",55,0.517663183008507
"135","IT-Lav",55,0.219027817240454
"136","RU-Cok",55,0.835381040683654
"137","AT-Neu",55,0.587367907633329
"138","CH-Lae",55,0.781721428474237
"139","DE-Gri",55,0.437248474721515
"140","GF-Guy",55,0.158528713552995
"141","IT-MBo",55,0.203772164124632
"142","IT-Noe",55,0.491899346223486
"143","IT-Ro2",55,0.330538529682065
"144","US-Blo",55,0.783945441791755
"145","US-GLE",55,0.946657297137807
"146","US-SRM",55,0.844452041588197
"147","US-Wkg",55,0.619409189843624
"148","BR-Sa1",55,0.628081792664882
