"","sites","half.time","jama"
"1","US-Ha1",242,0.567284195281431
"2","US-PFa",242,0.808664718137681
"3","BE-Bra",242,0.852963590409159
"4","BE-Vie",242,0.756865305512816
"5","DE-Tha",242,0.750754420123115
"6","DK-Sor",242,0.45791197073715
"7","FI-Hyy",242,0.575094905037082
"8","IT-Col",242,0.603133660845794
"9","NL-Loo",242,0.638690981439957
"10","CH-Dav",242,0.788099216752118
"11","RU-Fyo",242,0.764960718858444
"12","US-NR1",242,0.817960358287703
"13","IT-Ren",242,0.804507244608216
"14","US-MMS",242,0.552384612863809
"15","US-WCr",242,0.582902586377104
"16","CA-Man",242,0.60385193794991
"17","DK-ZaH",242,0.303469889827836
"18","FR-Pue",242,0.545454884736861
"19","US-Los",242,0.816070351176618
"20","US-UMB",242,0.583049928653876
"21","US-Var",242,0.514928987213626
"22","AU-How",242,0.640011552946864
"23","AU-Tum",242,0.19450363559731
"24","FI-Sod",242,0.535830349106992
"25","IT-SRo",242,0.20323793103424
"26","US-Syv",242,0.825579588896707
"27","US-Ton",242,0.385438532880578
"28","ZA-Kru",242,0.788072230757088
"29","DE-Hai",242,0.665226845711958
"30","FR-LBr",242,0.0870227866061268
"31","IT-Cpz",242,0.802375012686001
"32","US-Me2",242,0.629264276792918
"33","IT-Lav",242,0.325965634919231
"34","RU-Cok",242,0.255487692718962
"35","AT-Neu",242,0.49325566762443
"36","CH-Lae",242,0.606831308125991
"37","DE-Gri",242,0.243830323892547
"38","GF-Guy",242,0.0267772272152801
"39","IT-MBo",242,0.477618196084956
"40","IT-Noe",242,0.142585414914478
"41","IT-Ro2",242,0.228450601955552
"42","US-Blo",242,0.77948294675815
"43","US-GLE",242,0.835456701267473
"44","US-SRM",242,0.82145091793415
"45","US-Wkg",242,0.56272086170608
"46","BR-Sa1",242,-0.00603294933660537
"47","CH-Cha",242,0.761074139126542
"48","CH-Fru",242,0.711274479215215
"49","FR-Fon",242,0.551978717888718
"50","CZ-wet",242,0.540484224877925
"51","IT-Ro1",242,0.147487568917105
"52","US-Ha1",243,0.565778677671341
"53","US-PFa",243,0.807499464925838
"54","BE-Bra",243,0.852302261887136
"55","BE-Vie",243,0.755916048500144
"56","DE-Tha",243,0.749610595994447
"57","DK-Sor",243,0.457334116497508
"58","FI-Hyy",243,0.574095680319702
"59","IT-Col",243,0.602611189508356
"60","NL-Loo",243,0.637190470645967
"61","CH-Dav",243,0.787276609526524
"62","RU-Fyo",243,0.763512018854259
"63","US-NR1",243,0.817170798510684
"64","IT-Ren",243,0.803434511947573
"65","US-MMS",243,0.551394706965811
"66","US-WCr",243,0.580297235584757
"67","CA-Man",243,0.600979272562541
"68","DK-ZaH",243,0.30343760679224
"69","FR-Pue",243,0.544471784269128
"70","US-Los",243,0.815271694055887
"71","US-UMB",243,0.582058548671519
"72","US-Var",243,0.514300602412312
"73","AU-How",243,0.639071236445248
"74","AU-Tum",243,0.186971620945851
"75","FI-Sod",243,0.532647717075699
"76","IT-SRo",243,0.203824734047122
"77","US-Syv",243,0.824456688664676
"78","US-Ton",243,0.385399346496585
"79","ZA-Kru",243,0.786915734358624
"80","DE-Hai",243,0.663727513961727
"81","FR-LBr",243,0.0853312391206709
"82","IT-Cpz",243,0.802223170936352
"83","US-Me2",243,0.628231372131283
"84","IT-Lav",243,0.321228339154238
"85","RU-Cok",243,0.256048462547792
"86","AT-Neu",243,0.491764795053172
"87","CH-Lae",243,0.60609258049914
"88","DE-Gri",243,0.242903375101951
"89","GF-Guy",243,0.0299472927451997
"90","IT-MBo",243,0.477580716596759
"91","IT-Noe",243,0.141617094178559
"92","IT-Ro2",243,0.228224135030677
"93","US-Blo",243,0.779538458668171
"94","US-GLE",243,0.834462673692074
"95","US-SRM",243,0.820958050686894
"96","US-Wkg",243,0.562228769493817
"97","BR-Sa1",243,-0.00328218908230245
"98","CH-Cha",243,0.759408783911378
"99","CH-Fru",243,0.709237571800156
"100","FR-Fon",243,0.552203990329151
"101","CZ-wet",243,0.540039889637203
"102","IT-Ro1",243,0.147382925455977
"103","US-Ha1",244,0.56452207914091
"104","US-PFa",244,0.806324643461845
"105","BE-Bra",244,0.851785841751605
"106","BE-Vie",244,0.755160252960102
"107","DE-Tha",244,0.748822394340724
"108","DK-Sor",244,0.456789154038737
"109","FI-Hyy",244,0.573419045233917
"110","IT-Col",244,0.601645505060043
"111","NL-Loo",244,0.635841174490747
"112","CH-Dav",244,0.786554672467945
"113","RU-Fyo",244,0.76254040132933
"114","US-NR1",244,0.816366520868163
"115","IT-Ren",244,0.80256428243064
"116","US-MMS",244,0.551802492989403
"117","US-WCr",244,0.578336310548567
"118","CA-Man",244,0.598429586373247
"119","DK-ZaH",244,0.303302625736051
"120","FR-Pue",244,0.543657391769671
"121","US-Los",244,0.814416030451667
"122","US-UMB",244,0.580654226788107
"123","US-Var",244,0.513845798260705
"124","AU-How",244,0.638129504835459
"125","AU-Tum",244,0.18958792928015
"126","FI-Sod",244,0.529390764717915
"127","IT-SRo",244,0.203813346080234
"128","US-Syv",244,0.823334481380799
"129","US-Ton",244,0.385614471133676
"130","ZA-Kru",244,0.786514776547023
"131","DE-Hai",244,0.66220425906157
"132","FR-LBr",244,0.088898092254448
"133","IT-Cpz",244,0.802520004499841
"134","US-Me2",244,0.627992032786291
"135","IT-Lav",244,0.323038094111294
"136","RU-Cok",244,0.256273751155979
"137","AT-Neu",244,0.490769151922305
"138","CH-Lae",244,0.604643864419981
"139","DE-Gri",244,0.241904954133895
"140","GF-Guy",244,0.0391875033134193
"141","IT-MBo",244,0.477729457880918
"142","IT-Noe",244,0.141369364848649
"143","IT-Ro2",244,0.224066100756909
"144","US-Blo",244,0.777584496043997
"145","US-GLE",244,0.834167172436354
"146","US-SRM",244,0.82049498609043
"147","US-Wkg",244,0.561550038205785
"148","BR-Sa1",244,-0.000628448732928254
"149","CH-Cha",244,0.757760161362818
"150","CH-Fru",244,0.709264464074173
"151","FR-Fon",244,0.551783777140883
"152","CZ-wet",244,0.538347864656735
"153","IT-Ro1",244,0.147136017744526
"154","US-Ha1",245,0.563235125682774
"155","US-PFa",245,0.805152335848023
"156","BE-Bra",245,0.851052307437187
"157","BE-Vie",245,0.754075315079045
"158","DE-Tha",245,0.748018726919973
"159","DK-Sor",245,0.456352175656652
"160","FI-Hyy",245,0.572618161310788
"161","IT-Col",245,0.601526256738831
"162","NL-Loo",245,0.634343945555414
"163","CH-Dav",245,0.785708515443005
"164","RU-Fyo",245,0.761178508045599
"165","US-NR1",245,0.81543249159089
"166","IT-Ren",245,0.80169866351351
"167","US-MMS",245,0.550606250284749
"168","US-WCr",245,0.576153212770534
"169","CA-Man",245,0.595681700711537
"170","DK-ZaH",245,0.303150630340119
"171","FR-Pue",245,0.54286226282066
"172","US-Los",245,0.813549682044967
"173","US-UMB",245,0.580138914738707
"174","US-Var",245,0.513423909249659
"175","AU-How",245,0.637152772209886
"176","AU-Tum",245,0.192872233231742
"177","FI-Sod",245,0.526166148268176
"178","IT-SRo",245,0.203950216454607
"179","US-Syv",245,0.822424648572627
"180","US-Ton",245,0.385446697739303
"181","ZA-Kru",245,0.78536164574169
"182","DE-Hai",245,0.660685663005259
"183","FR-LBr",245,0.0891896690889682
"184","IT-Cpz",245,0.802654200047911
"185","US-Me2",245,0.627019394128997
"186","IT-Lav",245,0.32387947553813
"187","RU-Cok",245,0.256479264464632
"188","AT-Neu",245,0.488713809228553
"189","CH-Lae",245,0.603537263984454
"190","DE-Gri",245,0.241268269688744
"191","GF-Guy",245,0.0126181333683014
"192","IT-MBo",245,0.477754243014763
"193","IT-Noe",245,0.140511942187378
"194","IT-Ro2",245,0.225170116495913
"195","US-Blo",245,0.778483763139752
"196","US-GLE",245,0.833373516210432
"197","US-SRM",245,0.819835476843575
"198","US-Wkg",245,0.56093825606846
"199","BR-Sa1",245,0.00244085057853388
"200","CH-Cha",245,0.756097039349445
"201","CH-Fru",245,0.707207177768783
"202","FR-Fon",245,0.551690531609563
"203","CZ-wet",245,0.538036891963201
"204","IT-Ro1",245,0.146918632757286
"205","US-Ha1",246,0.561780143850643
"206","US-PFa",246,0.803973603951547
"207","BE-Bra",246,0.850477690514408
"208","BE-Vie",246,0.753286008553157
"209","DE-Tha",246,0.747019074436635
"210","DK-Sor",246,0.455828383447311
"211","FI-Hyy",246,0.571877602573566
"212","IT-Col",246,0.600414027431769
"213","NL-Loo",246,0.633052203411175
"214","CH-Dav",246,0.785312092371146
"215","RU-Fyo",246,0.760080745795721
"216","US-NR1",246,0.814550860903492
"217","IT-Ren",246,0.800456813663341
"218","US-MMS",246,0.549945422002423
"219","US-WCr",246,0.573846012144419
"220","CA-Man",246,0.59201957996685
"221","DK-ZaH",246,0.302708738364459
"222","FR-Pue",246,0.541813542828559
"223","US-Los",246,0.812717336811288
"224","US-UMB",246,0.579358312564601
"225","US-Var",246,0.512883732563516
"226","AU-How",246,0.636222493096357
"227","AU-Tum",246,0.173767957224403
"228","FI-Sod",246,0.522963338286853
"229","IT-SRo",246,0.204366724577269
"230","US-Syv",246,0.821293606820167
"231","US-Ton",246,0.385695147455714
"232","ZA-Kru",246,0.784241679843285
"233","DE-Hai",246,0.659088488796461
"234","FR-LBr",246,0.0911386916013537
"235","IT-Cpz",246,0.802902942375334
"236","US-Me2",246,0.626852058205103
"237","IT-Lav",246,0.324765221607566
"238","RU-Cok",246,0.256709146959551
"239","AT-Neu",246,0.489110995853039
"240","CH-Lae",246,0.602000907587061
"241","DE-Gri",246,0.240528298062422
"242","GF-Guy",246,0.0116276924309882
"243","IT-MBo",246,0.478038542862671
"244","IT-Noe",246,0.139667989981091
"245","IT-Ro2",246,0.227851150294889
"246","US-Blo",246,0.77796354757705
"247","US-GLE",246,0.832553457299541
"248","US-SRM",246,0.819490154921712
"249","US-Wkg",246,0.56047064343524
"250","BR-Sa1",246,0.00501633226204853
"251","CH-Cha",246,0.754683898103444
"252","CH-Fru",246,0.70567252710687
"253","FR-Fon",246,0.551811284496758
"254","CZ-wet",246,0.538200355746706
"255","IT-Ro1",246,0.146836366232331
"256","US-Ha1",247,0.560303887997341
"257","US-PFa",247,0.802797490677178
"258","BE-Bra",247,0.849972998573573
"259","BE-Vie",247,0.752415316684757
"260","DE-Tha",247,0.746062916576482
"261","DK-Sor",247,0.455353998517676
"262","FI-Hyy",247,0.570975256959947
"263","IT-Col",247,0.598576757904653
"264","NL-Loo",247,0.631647417195323
"265","CH-Dav",247,0.784378129241938
"266","RU-Fyo",247,0.758683645814091
"267","US-NR1",247,0.813912051030798
"268","IT-Ren",247,0.799522983400064
"269","US-MMS",247,0.549569072916501
"270","US-WCr",247,0.57145424584836
"271","CA-Man",247,0.589870169933445
"272","DK-ZaH",247,0.303189585835095
"273","FR-Pue",247,0.541063055221231
"274","US-Los",247,0.811852033728334
"275","US-UMB",247,0.578192653910368
"276","US-Var",247,0.512483338355647
"277","AU-How",247,0.635259802353718
"278","AU-Tum",247,0.183471103649856
"279","FI-Sod",247,0.519806673923881
"280","IT-SRo",247,0.204578821372774
"281","US-Syv",247,0.820236912201558
"282","US-Ton",247,0.385386849061737
"283","ZA-Kru",247,0.783511321432382
"284","DE-Hai",247,0.657742647171613
"285","FR-LBr",247,0.0935146252873904
"286","IT-Cpz",247,0.802634369528314
"287","US-Me2",247,0.625757643317402
"288","IT-Lav",247,0.318999158749262
"289","RU-Cok",247,0.257193460443109
"290","AT-Neu",247,0.485812723537678
"291","CH-Lae",247,0.600685839488206
"292","DE-Gri",247,0.239593660552833
"293","GF-Guy",247,0.0463672143107491
"294","IT-MBo",247,0.477939293282604
"295","IT-Noe",247,0.139659494100128
"296","IT-Ro2",247,0.221743878583458
"297","US-Blo",247,0.777107805245161
"298","US-GLE",247,0.831506013730333
"299","US-SRM",247,0.818769877772798
"300","US-Wkg",247,0.559768444037599
"301","BR-Sa1",247,0.007538441211447
"302","CH-Cha",247,0.75300231860713
"303","CH-Fru",247,0.703306502100958
"304","FR-Fon",247,0.551511504764756
"305","CZ-wet",247,0.537972307839946
"306","IT-Ro1",247,0.146461343456343
"307","US-Ha1",248,0.55869184300393
"308","US-PFa",248,0.801612137325417
"309","BE-Bra",248,0.849221365990013
"310","BE-Vie",248,0.751458275628457
"311","DE-Tha",248,0.745014386691791
"312","DK-Sor",248,0.454842475815976
"313","FI-Hyy",248,0.570237688414435
"314","IT-Col",248,0.598394818156449
"315","NL-Loo",248,0.630035943321147
"316","CH-Dav",248,0.783718962751304
"317","RU-Fyo",248,0.757836528647347
"318","US-NR1",248,0.8129585884602
"319","IT-Ren",248,0.798547440769613
"320","US-MMS",248,0.548126201496454
"321","US-WCr",248,0.569295980508967
"322","CA-Man",248,0.586782687527325
"323","DK-ZaH",248,0.303265941943372
"324","FR-Pue",248,0.539913233939303
"325","US-Los",248,0.811042429467457
"326","US-UMB",248,0.577436094809529
"327","US-Var",248,0.512012732420526
"328","AU-How",248,0.634320135914648
"329","AU-Tum",248,0.187051449896513
"330","FI-Sod",248,0.51678525502323
"331","IT-SRo",248,0.204971497398196
"332","US-Syv",248,0.819104133415298
"333","US-Ton",248,0.385604952038095
"334","ZA-Kru",248,0.782177079677117
"335","DE-Hai",248,0.656060789336957
"336","FR-LBr",248,0.096073307966031
"337","IT-Cpz",248,0.802727411193955
"338","US-Me2",248,0.625813018770889
"339","IT-Lav",248,0.319031151026682
"340","RU-Cok",248,0.257479361574756
"341","AT-Neu",248,0.486840469895625
"342","CH-Lae",248,0.599195688988861
"343","DE-Gri",248,0.238394556809148
"344","GF-Guy",248,0.0334832922861404
"345","IT-MBo",248,0.478122396182387
"346","IT-Noe",248,0.139751634869496
"347","IT-Ro2",248,0.222027047492071
"348","US-Blo",248,0.77733185884771
"349","US-GLE",248,0.831370019244225
"350","US-SRM",248,0.818109607022123
"351","US-Wkg",248,0.558911013864276
"352","BR-Sa1",248,0.0104310597951163
"353","CH-Cha",248,0.751647696233839
"354","CH-Fru",248,0.702161234108064
"355","FR-Fon",248,0.551396756833565
"356","CZ-wet",248,0.537592403753199
"357","IT-Ro1",248,0.146412142083866
