"","sites","half.time","jama"
"1","US-Ha1",315,0.476455509403551
"2","US-PFa",315,0.714999697682655
"3","BE-Bra",315,0.80681266895723
"4","BE-Vie",315,0.694232590815358
"5","DE-Tha",315,0.686284688505703
"6","DK-Sor",315,0.423133861836544
"7","FI-Hyy",315,0.518689793561817
"8","IT-Col",315,0.545436761958067
"9","NL-Loo",315,0.539357750414593
"10","CH-Dav",315,0.729626000116905
"11","RU-Fyo",315,0.673635451286633
"12","US-NR1",315,0.759832231146443
"13","IT-Ren",315,0.731048968611609
"14","US-MMS",315,0.512440480373621
"15","US-WCr",315,0.434256370008365
"16","CA-Man",315,0.437581658578937
"17","DK-ZaH",315,0.301215043182725
"18","FR-Pue",315,0.468402889864056
"19","US-Los",315,0.757715889681683
"20","US-UMB",315,0.514182423959392
"21","US-Var",315,0.492301372068487
"22","AU-How",315,0.576239928525794
"23","AU-Tum",315,0.0958167372364258
"24","FI-Sod",315,0.35330682854606
"25","IT-SRo",315,0.221267614287129
"26","US-Syv",315,0.744384915375473
"27","US-Ton",315,0.386517606231385
"28","ZA-Kru",315,0.715126365933513
"29","DE-Hai",315,0.565841331284234
"30","FR-LBr",315,0.176316563895157
"31","IT-Cpz",315,0.80029852448354
"32","US-Me2",315,0.580640793493096
"33","IT-Lav",315,0.271315444832625
"34","RU-Cok",315,0.279345132585122
"35","AT-Neu",315,0.420145427447697
"36","CH-Lae",315,0.517616895498907
"37","DE-Gri",315,0.205474762502515
"38","GF-Guy",315,0.0201635562251458
"39","IT-MBo",315,0.474559224788977
"40","IT-Noe",315,0.125564875702519
"41","IT-Ro2",315,0.16285251034026
"42","US-Blo",315,0.754993905539708
"43","US-GLE",315,0.788533782308558
"44","US-SRM",315,0.784071336169153
"45","US-Wkg",315,0.526445257453662
"46","BR-Sa1",315,0.162485185097773
"47","CH-Cha",315,0.6487619854983
"48","CH-Fru",315,0.612966574221306
"49","FR-Fon",315,0.544355012446292
"50","CZ-wet",315,0.504071271968199
"51","IT-Ro1",315,0.135873563008715
"52","US-Ha1",316,0.475217727793953
"53","US-PFa",316,0.713619731463999
"54","BE-Bra",316,0.806417078831108
"55","BE-Vie",316,0.693451017545052
"56","DE-Tha",316,0.685586915783945
"57","DK-Sor",316,0.422752064222023
"58","FI-Hyy",316,0.518199146921692
"59","IT-Col",316,0.545612107352683
"60","NL-Loo",316,0.538311838529942
"61","CH-Dav",316,0.728563252326757
"62","RU-Fyo",316,0.672130098938332
"63","US-NR1",316,0.758993673170089
"64","IT-Ren",316,0.730387236028745
"65","US-MMS",316,0.511850153050035
"66","US-WCr",316,0.433108160413335
"67","CA-Man",316,0.435973813995248
"68","DK-ZaH",316,0.3009854841806
"69","FR-Pue",316,0.467339318811995
"70","US-Los",316,0.756912690619627
"71","US-UMB",316,0.5129017631555
"72","US-Var",316,0.492128299331997
"73","AU-How",316,0.575510839754971
"74","AU-Tum",316,0.0934390882705618
"75","FI-Sod",316,0.351587573263919
"76","IT-SRo",316,0.221803366640152
"77","US-Syv",316,0.743281775683604
"78","US-Ton",316,0.386587089750628
"79","ZA-Kru",316,0.714662765796026
"80","DE-Hai",316,0.564425003150077
"81","FR-LBr",316,0.177156747565536
"82","IT-Cpz",316,0.800399063781948
"83","US-Me2",316,0.580427718096267
"84","IT-Lav",316,0.272584676383225
"85","RU-Cok",316,0.27960046246687
"86","AT-Neu",316,0.419813382758569
"87","CH-Lae",316,0.516720355478336
"88","DE-Gri",316,0.202919870439372
"89","GF-Guy",316,0.0208265667272339
